,State_ab,City,Zip_Code,Area_Code,Lat,Lon,Mean,Median,Stdev,Households,Mean-Binned,Median-Binned,MeanLow,MeanMedium,MeanHigh,MedianLow,MedianMedium,MedianHigh
11423,PA,Dunmore,18512,570,41.413984,-75.60625300000001,0.3282895086063119,-0.3098150747053153,122535.11016423+0i,5503,MeanMedium,MedianMedium,0,1,0,0,1,0
11424,PA,Dupont,18641,570,41.323678,-75.742086,0.6023853948733434,-0.04085123950901161,131990.332051613+0i,1130,MeanMedium,MedianMedium,0,1,0,0,1,0
11425,PA,Pittston,18640,570,41.356348,-75.77318100000001,0.7153717273514871,-0.13864157622401382,141481.036401045+0i,2127,MeanMedium,MedianMedium,0,1,0,0,1,0
11426,PA,Covington Twp,18444,570,41.280051,-75.472903,-2.151236272524662,-1.4493429284361785,0+0i,0,,,0,0,0,0,0,0
11427,PA,Exton,19341,484,40.059376,-75.680747,2.458385294056428,2.2807398451811984,208907.414683164+0i,844,MeanHigh,MedianHigh,0,0,1,0,0,1
11428,PA,Eagleville,19403,610,40.160393,-75.40899999999999,1.3294103619800783,0.38460200164978636,164175.964169843+0i,1120,MeanMedium,MedianMedium,0,1,0,0,1,0
11429,PA,Bangor,18013,610,40.880311,-75.18639300000001,-0.255545931200931,-0.4217548587415727,68214.3908766672+0i,399,MeanMedium,MedianMedium,0,1,0,0,1,0
11430,PA,Berwick,18603,570,41.069717,-76.217444,-0.35441485618708807,-0.41880809335041497,77146.8784603945+0i,896,MeanMedium,MedianMedium,0,1,0,0,1,0
11431,PA,Butler,16001,724,40.878838,-79.847256,-0.31275389320343994,-0.5626773859288372,88092.2966603589+0i,314,MeanMedium,MedianLow,0,1,0,1,0,0
11432,PA,East Earl,17519,717,40.110171,-76.025953,0.956813769265128,0.18945650454337062,142742.393078871+0i,284,MeanMedium,MedianMedium,0,1,0,0,1,0
11433,PA,East Greenville,18041,215,40.405711,-75.50614,0.44449803778276936,-0.23271426377464408,123312.590468942+0i,1065,MeanMedium,MedianMedium,0,1,0,0,1,0
11434,PA,Nazareth,18064,610,40.74805,-75.28468199999999,1.2706197986631882,0.4574505182185337,154317.349601519+0i,1165,MeanMedium,MedianMedium,0,1,0,0,1,0
11435,PA,Easton,18042,610,40.685971,-75.218548,0.06022361438737892,-0.40891094039108355,111999.696925802+0i,9445,MeanMedium,MedianMedium,0,1,0,0,1,0
11436,PA,Turtle Creek,15145,412,40.396878,-79.83818199999999,-1.0098991601427028,-0.8228257921701585,49763.9378629105+0i,778,MeanLow,MedianLow,1,0,0,1,0,0
11437,PA,Rochester,15074,724,40.698201,-80.26898299999999,-0.7996249831142799,-0.7160583895799837,58497.9646572642+0i,268,MeanLow,MedianLow,1,0,0,1,0,0
11438,PA,White Haven,18661,570,41.062383000000004,-75.762173,-0.03747475992242415,-0.4129518633958357,95331.3290206825+0i,117,MeanMedium,MedianMedium,0,1,0,0,1,0
11439,PA,Uniontown,15401,724,39.895965999999994,-79.697647,-0.4792663815029746,-0.5067137107153312,77714.1615195667+0i,1137,MeanMedium,MedianMedium,0,1,0,0,1,0
11440,PA,Vandergrift,15690,724,40.597437,-79.562908,-0.3552381262100873,-0.6736224812254634,97291.6478590264+0i,349,MeanMedium,MedianLow,0,1,0,1,0,0
11441,PA,Honey Grove,17035,717,40.371131,-77.60469499999999,1.1516371349064929,-0.24912662797856053,173126.452493135+0i,67,MeanMedium,MedianMedium,0,1,0,0,1,0
11442,PA,Foxburg,16036,724,41.136824,-79.79853100000001,0.240155553955742,-0.5556275294867004,128587.799469798+0i,140,MeanMedium,MedianLow,0,1,0,1,0,0
11443,PA,Freedom,15042,724,40.64508,-80.18664799999999,0.723060036656017,-0.08767621192715508,134633.460984988+0i,3683,MeanMedium,MedianMedium,0,1,0,0,1,0
11444,PA,Eddystone,19022,610,39.854849,-75.33710699999999,-0.2194033501889841,-0.49963898705470355,94278.1492204855+0i,827,MeanMedium,MedianMedium,0,1,0,0,1,0
11445,PA,Hamburg,19526,610,40.565512,-75.959644,0.4138513925129089,-0.21324323169636136,117763.503705793+0i,298,MeanMedium,MedianMedium,0,1,0,0,1,0
11446,PA,Coal Township,17866,570,40.788252,-76.578025,-0.8469834410955589,-0.6904078537067416,57121.7525073224+0i,1043,MeanLow,MedianLow,1,0,0,1,0,0
11447,PA,Somerset,15501,814,40.086321999999996,-79.127898,-0.29275665090114816,1.6590593829116356,0+72998.1778981336i,25,MeanMedium,MedianHigh,0,1,0,0,0,1
11448,PA,Larksville,18704,570,41.260214000000005,-75.90996,-0.5695876756400873,-0.6541017147101991,84163.5072409794+0i,2018,MeanMedium,MedianLow,0,1,0,1,0,0
11449,PA,Northampton,18067,610,40.685278000000004,-75.533025,1.3133500158934928,0.37854683394728084,160983.024188648+0i,933,MeanMedium,MedianMedium,0,1,0,0,1,0
11450,PA,Eighty Four,15330,724,40.177698,-80.130298,0.922467550080099,2.2807398451811984,154569.965104203+0i,298,MeanMedium,MedianHigh,0,1,0,0,0,1
11451,PA,Elderton,15736,724,40.694546,-79.342078,0.6826554756318639,-0.27097247942271296,147940.45195353+0i,155,MeanMedium,MedianMedium,0,1,0,0,1,0
11452,PA,Corry,16407,814,41.907012,-79.746509,-0.3281683693044925,-0.4074562081093728,70159.2727208863+0i,56,MeanMedium,MedianMedium,0,1,0,0,1,0
11453,PA,Clairton,15025,412,40.271553999999995,-79.887153,-0.5272789415298181,-0.5246554088564308,72892.4476905017+0i,643,MeanMedium,MedianLow,0,1,0,1,0,0
11454,PA,Elizabethville,17023,717,40.547228999999994,-76.815984,-0.3402316170528296,-0.4424941189628853,75898.2601002697+0i,642,MeanMedium,MedianMedium,0,1,0,0,1,0
11455,PA,Ellwood City,16117,724,40.861623,-80.262113,0.5481661211566795,-0.31447767817233696,138671.784115709+0i,462,MeanMedium,MedianMedium,0,1,0,0,1,0
11456,PA,Ellwood City,16117,724,40.861982,-80.282913,-0.48005679925711137,-0.44989211646389315,70124.0815017048+0i,284,MeanMedium,MedianMedium,0,1,0,0,1,0
11457,PA,Monongahela,15063,412,40.251739,-79.92428199999999,-1.0131001814429155,2.2807398451811984,50977.8295267292+0i,130,MeanLow,MedianHigh,1,0,0,0,0,1
11458,PA,Catawissa,17820,570,40.86799,-76.54916,-0.18840455774308112,-0.40504408791576685,88783.4970977181+0i,863,MeanMedium,MedianMedium,0,1,0,0,1,0
11459,PA,York,17406,717,40.009836,-76.72836099999999,-0.08528667669590176,-0.4068345276471032,97028.6662677701+0i,1079,MeanMedium,MedianMedium,0,1,0,0,1,0
11460,PA,Foxburg,16036,724,41.180245,-79.70855,-0.2704504726493972,-0.4267283024397292,89692.4083381312+0i,280,MeanMedium,MedianMedium,0,1,0,0,1,0
11461,PA,Emporium,15834,814,41.510393,-78.23406899999999,0.19157762345022308,-0.4286182110450287,120681.166968563+0i,906,MeanMedium,MedianMedium,0,1,0,0,1,0
11462,PA,Frackville,17931,570,40.781462,-76.24491,-0.15959647631944815,2.2807398451811984,87895.759365786+0i,287,MeanMedium,MedianHigh,0,1,0,0,0,1
11463,PA,Imperial,15126,724,40.452303,-80.23176099999999,0.7560851044663023,-0.27099734664120373,146013.399698654+0i,486,MeanMedium,MedianMedium,0,1,0,0,1,0
11464,PA,Darlington,16115,724,40.855745,-80.45624699999999,-0.22433468443369062,-0.4400446979415433,93546.9347560596+0i,141,MeanMedium,MedianMedium,0,1,0,0,1,0
11465,PA,Erie,16501,814,42.116594,-80.073503,-0.2964345675805026,-0.5512135982045865,96243.9447694507+0i,41131,MeanMedium,MedianLow,0,1,0,1,0,0
11466,PA,Bloomsburg,17815,570,41.005039000000004,-76.417222,-0.24537659825128827,-0.3768695293657103,85501.3690126285+0i,749,MeanMedium,MedianMedium,0,1,0,0,1,0
11467,PA,Trappe,19426,610,40.189935999999996,-75.4348,2.628108761944739,1.6689814030894576,217147.837941313+0i,860,MeanHigh,MedianHigh,0,0,1,0,0,1
11468,PA,Everett,15537,814,40.010867,-78.355903,-0.05509880025714191,-0.6537411400420827,121919.447410171+0i,804,MeanMedium,MedianLow,0,1,0,1,0,0
11469,PA,Exeter,18643,570,41.333679,-75.82162199999999,0.4981652899600933,-0.19108654002107414,131137.61349127+0i,2475,MeanMedium,MedianMedium,0,1,0,0,1,0
11470,PA,Exton,19341,484,40.029916,-75.633061,1.3968470715006334,0.5204018818279497,164337.383940896+0i,2080,MeanMedium,MedianMedium,0,1,0,0,1,0
11471,PA,Factoryville,18419,570,41.560228,-75.78224300000001,0.19349070152348893,-0.41858428838399797,116536.074168188+0i,331,MeanMedium,MedianMedium,0,1,0,0,1,0
11472,PA,Carmichaels,15320,724,39.890145000000004,-79.968023,-0.2726836096268704,-0.31257533595779213,73059.5288953817+0i,863,MeanMedium,MedianMedium,0,1,0,0,1,0
11473,PA,Belle Vernon,15012,724,40.115131,-79.83884,-0.14712369585615004,-0.3577093375185624,86020.187733747+0i,497,MeanMedium,MedianMedium,0,1,0,0,1,0
11474,PA,Karns City,16041,724,41.015595000000005,-79.743151,-0.6056903890896383,-0.49691602662996287,0+39979.3158822434i,61,MeanMedium,MedianMedium,0,1,0,0,1,0
11475,PA,Coal Township,17866,570,40.780742,-76.575349,-0.37923466505706305,-0.4635815202430689,81230.9520765899+0i,819,MeanMedium,MedianMedium,0,1,0,0,1,0
11476,PA,Dubois,15801,814,41.141959,-78.806947,-0.6497280681504954,-0.5916352618613534,61349.0606911105+0i,479,MeanMedium,MedianLow,0,1,0,1,0,0
11477,PA,York Haven,17370,717,40.128799,-76.704245,-0.6926321521882951,-0.4837985688760751,0+37864.2945856258i,127,MeanMedium,MedianMedium,0,1,0,0,1,0
11478,PA,Farmington,15437,724,39.808181,-79.562942,-0.541507405509346,1.6590593829116356,0+20677.7272045271i,112,MeanMedium,MedianHigh,0,1,0,0,0,1
11479,PA,Fawn Grove,17321,717,39.731171999999994,-76.452115,0.4937964176861592,-0.20773514280065303,124955.894887387+0i,154,MeanMedium,MedianMedium,0,1,0,0,1,0
11480,PA,Williamsport,17701,570,41.255677,-76.977138,-0.29257079389831453,-0.02590604119605132,27628.2407950014+0i,624,MeanMedium,MedianMedium,0,1,0,0,1,0
11481,PA,Fayetteville,17222,717,39.911433,-77.5651,-0.2346769663402388,-0.4483752161359554,87090.3385180084+0i,1314,MeanMedium,MedianMedium,0,1,0,0,1,0
11482,PA,Belle Vernon,15012,724,40.184207,-79.826989,0.6332796293567076,-0.035492353924247974,130120.658062454+0i,499,MeanMedium,MedianMedium,0,1,0,0,1,0
11483,PA,Johnstown,15905,814,40.290537,-78.919815,-0.6739379796027636,-0.6424141220195313,64190.3643070738+0i,685,MeanMedium,MedianLow,0,1,0,1,0,0
11484,PA,Finleyville,15332,724,40.252765000000004,-80.002032,-0.3734817950249335,-0.5479435589730486,86597.342635338+0i,247,MeanMedium,MedianLow,0,1,0,1,0,0
11485,PA,Fleetwood,19522,610,40.456503000000005,-75.821579,0.010251471632882649,-0.17676302217038342,73495.1147446522+0i,1577,MeanMedium,MedianMedium,0,1,0,0,1,0
11486,PA,Bendersville,17306,717,39.959798,-77.24834,-2.151236272524662,-1.4493429284361785,0+0i,0,,,0,0,0,0,0,0
11487,PA,Shillington,19607,610,40.276403,-75.91420600000001,0.9522413483039203,-0.08142210647672328,153733.470106405+0i,1381,MeanMedium,MedianMedium,0,1,0,0,1,0
11488,PA,Folsom,19033,610,39.892381,-75.328665,0.7198573710519308,-0.06054607655371136,133264.562747311+0i,3069,MeanMedium,MedianMedium,0,1,0,0,1,0
11489,PA,Weedville,15868,814,41.25932,-78.50406,-0.9522089872988438,-0.7557091694635365,44950.9395709078+0i,104,MeanLow,MedianLow,1,0,0,1,0,0
11490,PA,Ford City,16226,724,40.760813,-79.535765,-0.5960912587586549,-0.5523823574736533,63965.5831316022+0i,197,MeanMedium,MedianLow,0,1,0,1,0,0
11491,PA,Pittsburgh,15221,412,40.425084000000005,-79.854467,0.7486136200186395,-0.017849062405037783,138094.290028037+0i,3205,MeanMedium,MedianMedium,0,1,0,0,1,0
11492,PA,Laporte,18626,570,41.489613,-76.602841,-0.1733911146684758,-0.2696172160149653,94509.9333471658+0i,56,MeanMedium,MedianMedium,0,1,0,0,1,0
11493,PA,Mercersburg,17236,717,39.921906,-77.907236,-0.6195926069290328,-0.4366005881805699,61576.649266306+0i,354,MeanMedium,MedianMedium,0,1,0,0,1,0
11494,PA,Forty Fort,18704,570,41.283667,-75.871925,-0.006335320532003381,-0.32004793511427226,97962.6325598667+0i,1858,MeanMedium,MedianMedium,0,1,0,0,1,0
11495,PA,Berwick,18603,570,41.076903,-76.23499699999999,-0.4199269140017563,2.2807398451811984,72855.2903483516+0i,57,MeanMedium,MedianHigh,0,1,0,0,0,1
11496,PA,Ashland,17921,570,40.772168,-76.328513,-1.3042411323714405,-0.9394530468919284,34521.8868913734+0i,151,MeanLow,MedianLow,1,0,0,1,0,0
11497,PA,Pittsburgh,15238,412,40.525996,-79.888903,2.8766627789675754,1.5928877145076632,221238.430399115+0i,1950,MeanHigh,MedianHigh,0,0,1,0,0,1
11498,PA,Frackville,17931,570,40.783315,-76.23293100000001,-0.3405001413198399,-0.4826795440439899,86428.9002632453+0i,1552,MeanMedium,MedianMedium,0,1,0,0,1,0
11499,PA,Johnstown,15902,814,40.341682,-78.88425,-0.8705979446438987,-0.6950082891275363,56042.6574240811+0i,146,MeanLow,MedianLow,1,0,0,1,0,0
11500,PA,Sewickley,15143,412,40.59212,-80.098726,2.3304809409406073,1.3494127782644116,203415.21041037+0i,5012,MeanHigh,MedianHigh,0,0,1,0,0,1
11501,PA,Meadville,16335,814,41.643764000000004,-80.17645,-0.8080928984095653,-0.6037082964386283,52852.3386387514+0i,332,MeanLow,MedianLow,1,0,0,1,0,0
11502,PA,Fredericktown,15333,724,40.001925,-80.009211,-0.08179256753890063,-0.13979790188383523,93681.8888297695+0i,214,MeanMedium,MedianMedium,0,1,0,0,1,0
11503,PA,Selinsgrove,17870,570,40.762496999999996,-76.940877,0.2150598049995304,-0.3833971742195407,114071.936679062+0i,249,MeanMedium,MedianMedium,0,1,0,0,1,0
11504,PA,Freeland,18224,570,41.021221000000004,-75.896323,-0.3550571472444052,-0.5213232015786659,87978.0320970165+0i,1453,MeanMedium,MedianLow,0,1,0,1,0,0
11505,PA,Freeport,16229,724,40.686197,-79.68257,-0.5017050840571533,-0.5444372811658482,72290.2016287919+0i,776,MeanMedium,MedianLow,0,1,0,1,0,0
11506,PA,Friedensburg,17933,570,40.607012,-76.229107,-0.592084186932556,-0.5027473893660513,63805.5279354831+0i,397,MeanMedium,MedianMedium,0,1,0,0,1,0
11507,PA,Pulaski,16143,724,41.074025,-80.438923,-1.0396561388959473,-0.7584196962790317,0+15234.3476112406i,349,MeanLow,MedianLow,1,0,0,1,0,0
11508,PA,Allentown,18102,484,40.630987,-75.47991800000001,0.030543466337198545,-0.3968876402507902,105146.711369758+0i,6401,MeanMedium,MedianMedium,0,1,0,0,1,0
11509,PA,Gallitzin,16641,814,40.480954,-78.554703,-0.5070773490190859,-0.5850951833982776,80518.256090015+0i,653,MeanMedium,MedianLow,0,1,0,1,0,0
11510,PA,Williamsport,17701,570,41.256525,-77.048135,-0.5347546920965534,-0.5369398147908773,70611.0552014988+0i,1242,MeanMedium,MedianLow,0,1,0,1,0,0
11511,PA,Meyersdale,15552,814,39.864384,-79.061847,-0.7653538148336054,-0.6511798165375322,57183.7554209492+0i,163,MeanLow,MedianLow,1,0,0,1,0,0
11512,PA,Johnstown,15902,814,40.293552000000005,-78.872633,0.398637627454674,-0.2062182424727153,122422.840514857+0i,1136,MeanMedium,MedianMedium,0,1,0,0,1,0
11513,PA,Midland,15059,724,40.642105,-80.49866800000001,-0.16871700074337614,-0.3343217185279814,88231.349030955+0i,71,MeanMedium,MedianMedium,0,1,0,0,1,0
11514,PA,Wilkes-barre,18702,570,41.226711,-75.871992,-0.2586731291304931,-0.37338811877700073,83914.5610103943+0i,655,MeanMedium,MedianMedium,0,1,0,0,1,0
11515,PA,Reading,19606,610,40.279424,-75.856308,-0.18752352976992034,2.2807398451811984,79227.7247833791+0i,309,MeanMedium,MedianHigh,0,1,0,0,0,1
11516,PA,Frackville,17931,570,40.795118,-76.223348,-0.5914568531929031,-0.6981415586573749,72974.2230429958+0i,305,MeanMedium,MedianLow,0,1,0,1,0,0
11517,PA,Girard,16417,814,42.004115999999996,-80.319209,0.24104288444441338,-0.25809126024448764,106253.801940905+0i,1249,MeanMedium,MedianMedium,0,1,0,0,1,0
11518,PA,Midland,15059,724,40.644495,-80.50766999999999,-0.7856628806544869,-0.6161170384655288,54716.7348482926+0i,30,MeanLow,MedianLow,1,0,0,1,0,0
11519,PA,Waverly,18471,570,41.516360999999996,-75.72428599999999,1.9221921430543167,1.0228813322619466,189858.503856558+0i,362,MeanMedium,MedianMedium,0,1,0,0,1,0
11520,PA,Easton,18042,484,40.657583,-75.239993,-0.15442010586660834,-0.3162929851221641,71869.1331422085+0i,148,MeanMedium,MedianMedium,0,1,0,0,1,0
11521,PA,Houtzdale,16651,814,40.803419,-78.492136,0.032535449120624775,-0.31032485268437626,98737.6820549222+0i,63,MeanMedium,MedianMedium,0,1,0,0,1,0
11522,PA,Glenolden,19036,610,39.899626,-75.291955,-0.0058952804300798824,-0.34037688623048695,99143.8383765999+0i,2972,MeanMedium,MedianMedium,0,1,0,0,1,0
11523,PA,Glen Rock,17327,717,39.793501,-76.730704,0.26734629511213764,-0.25101653658386003,112088.57719386+0i,757,MeanMedium,MedianMedium,0,1,0,0,1,0
11524,PA,Glenside,19038,215,40.10321,-75.151772,1.37247310793748,0.41547465340609285,163810.608182801+0i,2742,MeanMedium,MedianMedium,0,1,0,0,1,0
11525,PA,Etters,17319,717,40.155731,-76.753323,0.0061781933285457195,-0.3260533683797962,94432.7323762988+0i,340,MeanMedium,MedianMedium,0,1,0,0,1,0
11526,PA,Ashland,17921,570,40.750116,-76.33993000000001,0.3387757203717276,-0.2481816736759108,118391.687528108+0i,321,MeanMedium,MedianMedium,0,1,0,0,1,0
11527,PA,West Lawn,19609,610,40.270374,-76.01878,0.825081024315981,1.861478541426605,125769.041829309+0i,243,MeanMedium,MedianHigh,0,1,0,0,0,1
11528,PA,Covington Twp,18444,570,41.245668,-75.441703,-0.6622690103541059,-0.3543522630223067,0+55273.4937740156i,272,MeanMedium,MedianMedium,0,1,0,0,1,0
11529,PA,Grampian,16838,814,40.964421,-78.611703,-0.48782839815731194,-0.6725034563933782,87468.1788185574+0i,150,MeanMedium,MedianLow,0,1,0,1,0,0
11530,PA,Mc Veytown,17051,717,40.55408,-77.615163,-0.7728722571290747,2.2807398451811984,54459.4932233502+0i,189,MeanLow,MedianHigh,1,0,0,0,0,1
11531,PA,Morrisdale,16858,814,41.003239,-78.106435,-0.45419027694241426,1.6590593829116356,0+33333.9823780837i,221,MeanMedium,MedianHigh,0,1,0,0,0,1
11532,PA,Tyrone,16686,814,40.657585,-78.270749,-0.29909820507740054,2.2807398451811984,74163.9684426884+0i,209,MeanMedium,MedianHigh,0,1,0,0,0,1
11533,PA,Greencastle,17225,717,39.79067,-77.726674,0.5661417948612587,-0.26838628869967157,135375.543437692+0i,1717,MeanMedium,MedianMedium,0,1,0,0,1,0
11534,PA,Washington,15301,724,40.11545,-80.30531500000001,1.225970708950277,2.2807398451811984,166112.923259943+0i,15,MeanMedium,MedianHigh,0,1,0,0,0,1
11535,PA,Mckeesport,15135,412,40.313177,-79.80417800000001,-0.3311493697748761,-0.4022589594447992,84019.3614100126+0i,872,MeanMedium,MedianMedium,0,1,0,0,1,0
11536,PA,Greensburg,15601,724,40.311251,-79.544399,0.1319380687462242,-0.3490804127022608,116456.000727993+0i,6706,MeanMedium,MedianMedium,0,1,0,0,1,0
11537,PA,Pittsburgh,15220,412,40.417056,-80.054317,1.3481989810287858,0.3807724500022059,164780.11060246+0i,2049,MeanMedium,MedianMedium,0,1,0,0,1,0
11538,PA,Altoona,16602,814,40.532559,-78.358891,-1.0024354889304636,-0.8015767539697848,50626.7541145805+0i,986,MeanLow,MedianLow,1,0,0,1,0,0
11539,PA,Shillington,19607,610,40.299873999999996,-75.93476700000001,1.0264239285595544,0.1592055332493337,148059.220892195+0i,638,MeanMedium,MedianMedium,0,1,0,0,1,0
11540,PA,Grove City,16127,724,41.157115999999995,-80.088596,-0.4111634217530034,-0.4773579592869624,77700.3986111309+0i,2656,MeanMedium,MedianMedium,0,1,0,0,1,0
11541,PA,Guys Mills,16327,814,41.630796000000004,-79.97591,-0.5549953637617348,2.2807398451811984,63638.7530970676+0i,27,MeanMedium,MedianHigh,0,1,0,0,0,1
11542,PA,Halifax,17032,717,40.462859,-76.93249899999999,-0.4978512004757653,-0.4660185076551656,74365.3558401987+0i,366,MeanMedium,MedianMedium,0,1,0,0,1,0
11543,PA,New Milford,18834,570,41.961978,-75.747416,-0.36120402119475986,-0.49110953111236516,84917.9336850006+0i,495,MeanMedium,MedianMedium,0,1,0,0,1,0
11544,PA,New Oxford,17350,717,39.928877,-77.05820899999999,0.10699032217200469,-0.1692655557954125,99850.7198976521+0i,223,MeanMedium,MedianMedium,0,1,0,0,1,0
11545,PA,Hanover,17331,717,39.811756,-76.98360500000001,-0.03213729375301171,-0.4043105049702888,103629.414057467+0i,6562,MeanMedium,MedianMedium,0,1,0,0,1,0
11546,PA,Harleysville,19438,215,40.278403000000004,-75.387857,1.288181030834005,0.29093962320425404,162065.275793515+0i,3537,MeanMedium,MedianMedium,0,1,0,0,1,0
11547,PA,Zelienople,16063,724,40.801336,-80.124961,0.48590230669668216,-0.18266898656194427,126268.5514277+0i,355,MeanMedium,MedianMedium,0,1,0,0,1,0
11548,PA,Jeannette,15644,724,40.354799,-79.650185,-1.2464471030065034,2.2807398451811984,30874.9489712605+0i,105,MeanLow,MedianHigh,1,0,0,0,0,1
11549,PA,Mifflinburg,17844,570,40.900186,-77.156414,0.0759636855317422,-0.29856265833823614,98246.0417252772+0i,93,MeanMedium,MedianMedium,0,1,0,0,1,0
11550,PA,Harveys Lake,18618,570,41.364717999999996,-76.044674,0.9109163443345022,-0.08541329504449387,150245.576675458+0i,1240,MeanMedium,MedianMedium,0,1,0,0,1,0
11551,PA,Oil City,16301,814,41.44862,-79.67659499999999,-0.12686171425085366,-0.31282400814269995,82931.8392564433+0i,627,MeanMedium,MedianMedium,0,1,0,0,1,0
11552,PA,Hatboro,19040,215,40.177440000000004,-75.10550400000001,0.8203899552615862,0.015311373452420694,140500.393717785+0i,2979,MeanMedium,MedianMedium,0,1,0,0,1,0
11553,PA,Ardmore,19003,610,40.009262,-75.307376,2.5685432199308873,2.2807398451811984,207462.134208302+0i,33,MeanHigh,MedianHigh,0,0,1,0,0,1
11554,PA,Philipsburg,16866,814,40.924257,-78.20308,-0.5339621921724798,-0.5489755485404161,57227.5592320396+0i,247,MeanMedium,MedianLow,0,1,0,1,0,0
11555,PA,Hawthorn,16230,814,41.020482,-79.28324599999999,-0.42181649532343174,-0.5721642297830707,85111.3112865073+0i,167,MeanMedium,MedianLow,0,1,0,1,0,0
11556,PA,Hazleton,18201,570,40.950423,-75.972387,-0.33731600288154223,-0.5918093323907889,95524.356347323+0i,8966,MeanMedium,MedianLow,0,1,0,1,0,0
11557,PA,Minersville,17954,570,40.721041,-76.26686,-0.7607197698714047,-0.6524107438528259,53043.1945427968+0i,42,MeanLow,MedianLow,1,0,0,1,0,0
11558,PA,Pittsburgh,15220,412,40.391467,-80.092207,-0.4838493583920902,-0.5275648734198523,55983.4924802818+0i,646,MeanMedium,MedianLow,0,1,0,1,0,0
11559,PA,Northern Cambria,15714,814,40.637705,-78.860864,-0.486126913970731,-0.5281989874913673,71869.0638647231+0i,234,MeanMedium,MedianLow,0,1,0,1,0,0
